data_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,longitudinal,source_name,mom_ed,value,num_item_id,num_value,color
56727,16,51,51,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56727,16,51,51,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56727,16,51,51,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
56727,16,51,51,English,WS,,,Female,,FALSE,TRUE,Thal,,"",550,0,red
56727,16,51,51,English,WS,,,Female,,FALSE,TRUE,Thal,,"",563,0,white
56727,16,51,51,English,WS,,,Female,,FALSE,TRUE,Thal,,"",565,0,yellow
56728,16,113,113,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56728,16,113,113,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56728,16,113,113,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56728,16,113,113,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56728,16,113,113,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56728,16,113,113,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56728,16,113,113,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56728,16,113,113,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56728,16,113,113,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56729,16,9,9,English,WS,,,Female,,FALSE,TRUE,Thal,,"",510,0,black
56729,16,9,9,English,WS,,,Female,,FALSE,TRUE,Thal,,"",511,0,blue
56729,16,9,9,English,WS,,,Female,,FALSE,TRUE,Thal,,"",513,0,brown
56729,16,9,9,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56729,16,9,9,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56729,16,9,9,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
56729,16,9,9,English,WS,,,Female,,FALSE,TRUE,Thal,,"",550,0,red
56729,16,9,9,English,WS,,,Female,,FALSE,TRUE,Thal,,"",563,0,white
56729,16,9,9,English,WS,,,Female,,FALSE,TRUE,Thal,,"",565,0,yellow
56730,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56730,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56730,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56730,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,produces,518,1,dark
56730,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56730,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56730,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56730,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56730,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56731,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56731,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,produces,511,1,blue
56731,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56731,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56731,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56731,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56731,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56731,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56731,16,127,127,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56732,16,485,485,English,WS,,,Female,,FALSE,TRUE,Thal,,produces,510,1,black
56732,16,485,485,English,WS,,,Female,,FALSE,TRUE,Thal,,produces,511,1,blue
56732,16,485,485,English,WS,,,Female,,FALSE,TRUE,Thal,,produces,513,1,brown
56732,16,485,485,English,WS,,,Female,,FALSE,TRUE,Thal,,produces,518,1,dark
56732,16,485,485,English,WS,,,Female,,FALSE,TRUE,Thal,,produces,528,1,green
56732,16,485,485,English,WS,,,Female,,FALSE,TRUE,Thal,,produces,546,1,orange
56732,16,485,485,English,WS,,,Female,,FALSE,TRUE,Thal,,produces,550,1,red
56732,16,485,485,English,WS,,,Female,,FALSE,TRUE,Thal,,produces,563,1,white
56732,16,485,485,English,WS,,,Female,,FALSE,TRUE,Thal,,produces,565,1,yellow
56733,16,82,82,English,WS,,,Female,,FALSE,TRUE,Thal,,"",510,0,black
56733,16,82,82,English,WS,,,Female,,FALSE,TRUE,Thal,,"",511,0,blue
56733,16,82,82,English,WS,,,Female,,FALSE,TRUE,Thal,,"",513,0,brown
56733,16,82,82,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56733,16,82,82,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56733,16,82,82,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
56733,16,82,82,English,WS,,,Female,,FALSE,TRUE,Thal,,"",550,0,red
56733,16,82,82,English,WS,,,Female,,FALSE,TRUE,Thal,,"",563,0,white
56733,16,82,82,English,WS,,,Female,,FALSE,TRUE,Thal,,"",565,0,yellow
56734,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56734,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56734,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56734,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56734,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56734,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56734,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56734,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56734,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56735,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56735,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56735,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56735,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56735,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56735,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56735,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56735,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56735,16,26,26,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56736,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",510,0,black
56736,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",511,0,blue
56736,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",513,0,brown
56736,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56736,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56736,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
56736,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",550,0,red
56736,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",563,0,white
56736,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",565,0,yellow
56737,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56737,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56737,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56737,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56737,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56737,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56737,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56737,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56737,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56738,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56738,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56738,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56738,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56738,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56738,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56738,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56738,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56738,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56739,16,39,39,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56739,16,39,39,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56739,16,39,39,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56739,16,39,39,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56739,16,39,39,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56739,16,39,39,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56739,16,39,39,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56739,16,39,39,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56739,16,39,39,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56740,16,14,14,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56740,16,14,14,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56740,16,14,14,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56740,16,14,14,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56740,16,14,14,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56740,16,14,14,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56740,16,14,14,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56740,16,14,14,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56740,16,14,14,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56741,16,71,71,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56741,16,71,71,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56741,16,71,71,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56741,16,71,71,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56741,16,71,71,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56741,16,71,71,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56741,16,71,71,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56741,16,71,71,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56741,16,71,71,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56742,16,10,10,English,WS,,,Female,,FALSE,TRUE,Thal,,"",510,0,black
56742,16,10,10,English,WS,,,Female,,FALSE,TRUE,Thal,,"",511,0,blue
56742,16,10,10,English,WS,,,Female,,FALSE,TRUE,Thal,,"",513,0,brown
56742,16,10,10,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56742,16,10,10,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56742,16,10,10,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
56742,16,10,10,English,WS,,,Female,,FALSE,TRUE,Thal,,"",550,0,red
56742,16,10,10,English,WS,,,Female,,FALSE,TRUE,Thal,,"",563,0,white
56742,16,10,10,English,WS,,,Female,,FALSE,TRUE,Thal,,"",565,0,yellow
56743,16,43,43,English,WS,,,Female,,FALSE,TRUE,Thal,,"",510,0,black
56743,16,43,43,English,WS,,,Female,,FALSE,TRUE,Thal,,"",511,0,blue
56743,16,43,43,English,WS,,,Female,,FALSE,TRUE,Thal,,"",513,0,brown
56743,16,43,43,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56743,16,43,43,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56743,16,43,43,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
56743,16,43,43,English,WS,,,Female,,FALSE,TRUE,Thal,,"",550,0,red
56743,16,43,43,English,WS,,,Female,,FALSE,TRUE,Thal,,"",563,0,white
56743,16,43,43,English,WS,,,Female,,FALSE,TRUE,Thal,,"",565,0,yellow
56744,16,11,11,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56744,16,11,11,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56744,16,11,11,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56744,16,11,11,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56744,16,11,11,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56744,16,11,11,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56744,16,11,11,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56744,16,11,11,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56744,16,11,11,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56745,16,103,103,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56745,16,103,103,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56745,16,103,103,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56745,16,103,103,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56745,16,103,103,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56745,16,103,103,English,WS,,,Male,,FALSE,TRUE,Thal,,produces,546,1,orange
56745,16,103,103,English,WS,,,Male,,FALSE,TRUE,Thal,,produces,550,1,red
56745,16,103,103,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56745,16,103,103,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56746,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56746,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56746,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56746,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56746,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56746,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56746,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56746,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56746,16,21,21,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56747,16,38,38,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56747,16,38,38,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56747,16,38,38,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56747,16,38,38,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56747,16,38,38,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56747,16,38,38,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56747,16,38,38,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56747,16,38,38,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56747,16,38,38,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56748,16,35,35,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56748,16,35,35,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56748,16,35,35,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56748,16,35,35,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56748,16,35,35,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56748,16,35,35,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56748,16,35,35,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56748,16,35,35,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56748,16,35,35,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56749,16,59,59,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56749,16,59,59,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56749,16,59,59,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56749,16,59,59,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56749,16,59,59,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56749,16,59,59,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56749,16,59,59,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56749,16,59,59,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56749,16,59,59,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56750,16,46,46,English,WS,,,Female,,FALSE,TRUE,Thal,,"",510,0,black
56750,16,46,46,English,WS,,,Female,,FALSE,TRUE,Thal,,"",511,0,blue
56750,16,46,46,English,WS,,,Female,,FALSE,TRUE,Thal,,"",513,0,brown
56750,16,46,46,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56750,16,46,46,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56750,16,46,46,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
56750,16,46,46,English,WS,,,Female,,FALSE,TRUE,Thal,,"",550,0,red
56750,16,46,46,English,WS,,,Female,,FALSE,TRUE,Thal,,"",563,0,white
56750,16,46,46,English,WS,,,Female,,FALSE,TRUE,Thal,,"",565,0,yellow
56751,16,7,7,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56751,16,7,7,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56751,16,7,7,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56751,16,7,7,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56751,16,7,7,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56751,16,7,7,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56751,16,7,7,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56751,16,7,7,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56751,16,7,7,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56752,16,20,20,English,WS,,,Female,,FALSE,TRUE,Thal,,"",510,0,black
56752,16,20,20,English,WS,,,Female,,FALSE,TRUE,Thal,,"",511,0,blue
56752,16,20,20,English,WS,,,Female,,FALSE,TRUE,Thal,,"",513,0,brown
56752,16,20,20,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56752,16,20,20,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56752,16,20,20,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
56752,16,20,20,English,WS,,,Female,,FALSE,TRUE,Thal,,"",550,0,red
56752,16,20,20,English,WS,,,Female,,FALSE,TRUE,Thal,,"",563,0,white
56752,16,20,20,English,WS,,,Female,,FALSE,TRUE,Thal,,"",565,0,yellow
56753,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56753,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56753,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56753,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56753,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56753,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56753,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56753,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56753,16,16,16,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56754,16,58,58,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56754,16,58,58,English,WS,,,Male,,FALSE,TRUE,Thal,,produces,511,1,blue
56754,16,58,58,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56754,16,58,58,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56754,16,58,58,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56754,16,58,58,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56754,16,58,58,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56754,16,58,58,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56754,16,58,58,English,WS,,,Male,,FALSE,TRUE,Thal,,produces,565,1,yellow
56755,16,172,172,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56755,16,172,172,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56755,16,172,172,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56755,16,172,172,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56755,16,172,172,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56755,16,172,172,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56755,16,172,172,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56755,16,172,172,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56755,16,172,172,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56756,16,31,31,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56756,16,31,31,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56756,16,31,31,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56756,16,31,31,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56756,16,31,31,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56756,16,31,31,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56756,16,31,31,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56756,16,31,31,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56756,16,31,31,English,WS,,,Male,,FALSE,TRUE,Thal,,produces,565,1,yellow
56757,16,37,37,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56757,16,37,37,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56757,16,37,37,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56757,16,37,37,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56757,16,37,37,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56757,16,37,37,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56757,16,37,37,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56757,16,37,37,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56757,16,37,37,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56758,16,127,127,English,WS,,,Female,,FALSE,TRUE,Thal,,"",510,0,black
56758,16,127,127,English,WS,,,Female,,FALSE,TRUE,Thal,,"",511,0,blue
56758,16,127,127,English,WS,,,Female,,FALSE,TRUE,Thal,,"",513,0,brown
56758,16,127,127,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56758,16,127,127,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56758,16,127,127,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
56758,16,127,127,English,WS,,,Female,,FALSE,TRUE,Thal,,"",550,0,red
56758,16,127,127,English,WS,,,Female,,FALSE,TRUE,Thal,,"",563,0,white
56758,16,127,127,English,WS,,,Female,,FALSE,TRUE,Thal,,"",565,0,yellow
56759,16,17,17,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56759,16,17,17,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56759,16,17,17,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56759,16,17,17,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56759,16,17,17,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56759,16,17,17,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56759,16,17,17,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56759,16,17,17,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56759,16,17,17,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56760,16,44,44,English,WS,,,Male,,FALSE,TRUE,Thal,,"",510,0,black
56760,16,44,44,English,WS,,,Male,,FALSE,TRUE,Thal,,"",511,0,blue
56760,16,44,44,English,WS,,,Male,,FALSE,TRUE,Thal,,"",513,0,brown
56760,16,44,44,English,WS,,,Male,,FALSE,TRUE,Thal,,"",518,0,dark
56760,16,44,44,English,WS,,,Male,,FALSE,TRUE,Thal,,"",528,0,green
56760,16,44,44,English,WS,,,Male,,FALSE,TRUE,Thal,,"",546,0,orange
56760,16,44,44,English,WS,,,Male,,FALSE,TRUE,Thal,,"",550,0,red
56760,16,44,44,English,WS,,,Male,,FALSE,TRUE,Thal,,"",563,0,white
56760,16,44,44,English,WS,,,Male,,FALSE,TRUE,Thal,,"",565,0,yellow
56761,16,54,54,English,WS,,,Female,,FALSE,TRUE,Thal,,"",510,0,black
56761,16,54,54,English,WS,,,Female,,FALSE,TRUE,Thal,,"",511,0,blue
56761,16,54,54,English,WS,,,Female,,FALSE,TRUE,Thal,,"",513,0,brown
56761,16,54,54,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56761,16,54,54,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56761,16,54,54,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
56761,16,54,54,English,WS,,,Female,,FALSE,TRUE,Thal,,"",550,0,red
56761,16,54,54,English,WS,,,Female,,FALSE,TRUE,Thal,,"",563,0,white
56761,16,54,54,English,WS,,,Female,,FALSE,TRUE,Thal,,"",565,0,yellow
56762,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",510,0,black
56762,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",511,0,blue
56762,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",513,0,brown
56762,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",518,0,dark
56762,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",528,0,green
56762,16,35,35,English,WS,,,Female,,FALSE,TRUE,Thal,,"",546,0,orange
